date,state,fips,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200404,ME,23,456,"6,088",,,83,,,,,140,02fc81a3dbc1ac48ca9090a7e206593d987d39f8,2020-04-04T20:00:00Z,10,83,"6,544","6,544","6,544",1,8, -   ,24,24
20200404,MI,26,"14,225","11,893",,,,,,,,,116a99543492f63e47bf3a235e2ae2b2ca760d02,2020-04-04T20:00:00Z,540,,"26,118","26,118","26,118",61, -   , -   ,"1,481","1,481"
20200404,MN,27,865,"24,558",,95,180,42,69,,,440,47151f187a4d69935f42b9cd12a42cfe7fe3f4db,2020-04-04T20:00:00Z,24,180,"25,423","25,423","25,423",2,24,"1,120",76,"1,196"
20200404,MO,29,"2,291","22,614",,413,,,,,,,1de6d799527bb662b4f811d06062ae19798cf39c,2020-04-04T20:00:00Z,24,,"24,905","24,905","24,905",5, -   ,"3,257",178,"3,435"
20200404,MP,69,8,13,10,,,,,,,,c8062971344da9c2966da3616c662302e33beb22,2020-04-04T20:00:00Z,1,,31,21,21, -   , -   , -   , -   , -   
20200404,MS,28,"1,455","5,133",,,436,,,,,,e6b7dcd404a9b670553d7a858afe76f239b27d8f,2020-04-04T20:00:00Z,35,436,"6,588","6,588","6,588",6,16,380,97,477
20200404,MT,30,265,"5,912",,,24,,,,,,4d03e9b5ae1b42666266fddb59c97097f2f184cb,2020-04-04T20:00:00Z,5,24,"6,177","6,177","6,177", -   , -   ,579,22,601
20200404,NC,37,"2,402","36,371",,271,259,,,,,,10b9631507429402473b9eb0d4d1cd843dafccd3,2020-04-04T20:00:00Z,24,259,"38,773","38,773","38,773",5, -   ,"6,866",309,"7,175"
20200404,ND,38,186,"6,021",,,30,,,,,63,c036a7908926a69e9d6abbabfbccb51600d6ef08,2020-04-04T20:00:00Z,3,30,"6,207","6,207","6,207", -   ,1,396,13,409
20200404,NE,31,321,"5,058",10,,,,,,,,7c8f0e5925f2794be243d16c543031154fca7f32,2020-04-04T20:00:00Z,6,,"5,389","5,379","5,379", -   , -   ,571,42,613
20200404,NH,33,540,"6,965",94,,80,,,,,144,6a22cd2922422f2362f9ae8e0328e75a92305659,2020-04-04T20:00:00Z,7,80,"7,599","7,505","7,505",2,7,390,61,451
20200404,NJ,34,"34,124","41,232",,,,,,,,,a635c919ebdad8020f524dd66c758d793175f54e,2020-04-04T20:00:00Z,846,,"75,356","75,356","75,356",200, -   ,"3,624","4,229","7,853"
20200404,NM,35,495,"15,137",,41,,,,18,,26,2b94d66d25c501a9c947be0bd794488ff4d04abf,2020-04-04T20:00:00Z,10,,"15,632","15,632","15,632",3, -   ,762,92,854
20200404,NV,32,"1,742","14,421",,,,,,,,,34a77b0dddf91a2c2c4ca6b188c57b511c9dcafe,2020-04-04T20:00:00Z,46,,"16,163","16,163","16,163",3, -   ,"1,403",228,"1,631"
20200404,NY,36,"113,704","169,917",,"15,905","26,383","4,126",,,,"10,478",792799b4ed7e06f7995dec04e454a37ec5edb0c0,2020-04-04T20:00:00Z,"3,565","26,383","283,621","283,621","283,621",630,"2,687","12,260","10,841","23,101"
20200404,OH,39,"3,739","38,132",,,"1,006",,326,,,,f317223856900d8dd2a3ec361b5b3edc776a2cb5,2020-04-04T20:00:00Z,102,"1,006","41,871","41,871","41,871",11,111,"3,069",427,"3,496"
20200404,OK,40,"1,159","1,362",,,316,,,,,,c009b48e99f48b5124644ba88479304de7eab155,2020-04-04T20:00:00Z,42,316,"2,521","2,521","2,521",4,27,47,171,218
20200404,OR,41,899,"16,535",,,204,,,38,40,,833317edc5714353387f98c729f0bb46c68b8731,2020-04-04T20:00:00Z,22,204,"17,434","17,434","17,434",1,204,"1,276", -   ,"1,276"
20200404,PA,42,"10,017","60,013",,,"1,004",,,,,,81ba5a1abe612a1fd95cedf0baeb4e7b9e446694,2020-04-04T20:00:00Z,136,"1,004","70,030","70,030","70,030",34,152,"6,318","1,597","7,915"
20200404,PR,72,452,"2,065","1,129",,,,,,,,39ad69a318b7ff7cdda928bd6d9ab7ff3b9acdd3,2020-04-04T20:00:00Z,18,,"3,646","2,517","2,517",3, -   ,16,74,90
20200404,RI,44,806,"5,584",,93,93,31,31,6,6,35,43e86ca6dc3a706b807975da11bceb48598c2328,2020-04-04T20:00:00Z,17,93,"6,390","6,390","6,390",3,21,"1,172",95,"1,267"
20200404,SC,45,"1,917","16,397",,,241,,,,,,b0fb0beac6f2e84cb2ef41f3a01abcf88df02ad7,2020-04-04T20:00:00Z,40,241,"18,314","18,314","18,314",9, -   ,"10,956",363,"11,319"
20200404,SD,46,212,"5,012",1,,19,,,,,76,f4760a4f2592a21960fa3a320e23904bd1425fe8,2020-04-04T20:00:00Z,2,19,"5,225","5,224","5,224", -   ,2,419,25,444
20200404,TN,47,"3,321","38,070",,,311,,,,,416,9a4555b4ea0d32017009e836958512d05cc69e17,2020-04-04T20:00:00Z,43,311,"41,391","41,391","41,391",6,18,"3,298",254,"3,552"
20200404,TX,48,"6,110","57,641",,,196,,,,,38,650ed19736375ea67d2fa493c524eab209455cdd,2020-04-04T20:00:00Z,105,196,"63,751","63,751","63,751",15, -   ,"7,207",780,"7,987"
20200404,UT,49,"1,428","26,615",,,117,,,,,,7488de1606fb85c66768cd77a8f5b6742325f57a,2020-04-04T20:00:00Z,8,117,"28,043","28,043","28,043",1,11,"3,613",182,"3,795"
20200404,VA,51,"2,407","19,145",,,390,,145,,108,,44eaf300e7ae68bb5f75324ab03882f20c0c5c6e,2020-04-04T20:00:00Z,52,390,"21,552","21,552","21,552",6,78,"2,152",395,"2,547"
20200404,VI,78,40,184,42,,,,,,,34,1f30a0f58472c56075f6ceef3a03b932f858d499,2020-04-04T20:00:00Z,,,266,224,224, -   , -   ,30,2,32
20200404,VT,50,461,"5,383",,29,45,,,,,15,360482bd60b638d752907eee73f063bb7c1298f4,2020-04-04T20:00:00Z,20,45,"5,844","5,844","5,844",3, -   ,544,72,616
20200404,WA,53,"6,966","75,633",,,,,,,,,2d39134d5242b31de5c60a20ad1cc8e9de55f003,2020-04-04T20:00:00Z,284,,"82,599","82,599","82,599",22, -   ,"2,800",381,"3,181"
20200404,WI,55,"2,112","23,859",,,588,,,,,,53b4a4b3e0ef24896a5d026a80ca4246d6b4f550,2020-04-04T20:00:00Z,56,588,"25,971","25,971","25,971",19,101,"1,482",200,"1,682"
20200404,WV,54,282,"7,404",,,,,,,,,d80af5ae8b58e07f6c9ff6bc393c3d2280e539aa,2020-04-04T20:00:00Z,2,,"7,686","7,686","7,686", -   , -   ,"1,274",45,"1,319"
20200404,WY,56,187,"2,945",,,23,,,,,49,415d73e6e2ac994fdc01d676595fb7ac5b666b1f,2020-04-04T20:00:00Z, -   ,23,"3,132","3,132","3,132", -   ,2,241,25,266
20200403,AK,2,157,"5,859",,,15,,,,,,192f851a8f9b68576ed308814322d1333b538699,2020-04-03T20:00:00Z,3,15,"6,016","6,016","6,016", -   ,6,980,14,994
20200403,AL,1,"1,432","8,187",,,,,,,,,2321b8fce440dd33ac0feef0e923113ffffbf603,2020-04-03T20:00:00Z,35,,"9,619","9,619","9,619",3, -   ,684,199,883
20200403,AR,5,704,"8,995",,71,,,,26,39,60,1668b119de8dbd14c4334330a55a40591b632995,2020-04-03T20:00:00Z,12,,"9,699","9,699","9,699", -   , -   ,"1,115",61,"1,176"
20200403,AS,60,,20,6,,,,,,,,3933c4281d22f25174ba2730269589d9da9bc026,2020-04-03T20:00:00Z, -   ,,26,20,20, -   , -   , -   , -   , -   
20200403,AZ,4,"1,769","22,904",,,249,,91,,,,86d38836c9910dcfeb9ec4779c20c399d8da103d,2020-04-03T20:00:00Z,41,249,"24,673","24,673","24,673",9,21,"1,793",171,"1,964"
20200403,CA,6,"10,701","24,599","59,500","2,188",,901,,,,,67f105bfa3690e07b85e362a0c6c43aa796aba45,2020-04-03T20:00:00Z,237,,"94,800","35,300","35,300",34, -   ,790,"1,510","2,300"
20200403,CO,8,"3,728","16,683",,,710,,,,,,34cd672827b7383da28377a0761440041fae9232,2020-04-03T20:00:00Z,97,710,"20,411","20,411","20,411",17,90,"1,380",386,"1,766"
20200403,CT,9,"4,914","15,101",,909,,,,,,,1951d0ca03e6ab2d9bffc4856b060402c69ea7e6,2020-04-03T20:00:00Z,131,,"20,015","20,015","20,015",19, -   ,625,"1,090","1,715"
20200403,DC,11,757,"4,827",,,,,,,,206,fbf3f83530b301cee1d7dc47fd0719b435edc428,2020-04-03T20:00:00Z,15,,"5,584","5,584","5,584",3, -   ,410,104,514
20200403,DE,10,450,"4,995",,63,,,,,,71,b840b5921e6e7a1adc67cdefd1c22f4e046d277a,2020-04-03T20:00:00Z,14,,"5,445","5,445","5,445",2, -   ,429,57,486
20200403,FL,12,"9,585","82,137","1,225","1,215","1,287",,,,,,fd0c37309c79ae95c06c48e43ce956652814c5e5,2020-04-03T20:00:00Z,163,"1,287","92,947","91,722","91,722",35,164,"12,851","1,575","14,426"
20200403,GA,13,"5,831","19,434",,,"1,158",,,,,,c82f88637af7d0c85b2360390bb2386b0da43065,2020-04-03T20:00:00Z,184,"1,158","25,265","25,265","25,265",21,102,"1,825",483,"2,308"
20200403,GU,66,84,459,,,31,,2,,,14,99ceceee3dd48e2b913ddfdcacb4024fd4192dde,2020-04-03T20:00:00Z,4,31,543,543,543,1,12,17,2,19
20200403,HI,15,285,"10,206",,,15,,6,,,72,1c81c643bccf41f562ee8a0b1565f639a71e5cb7,2020-04-03T20:00:00Z,2,15,"10,491","10,491","10,491",1, -   , -   ,27,27
20200403,IA,19,699,"8,754",,80,138,,,,,188,feb894b5b255cf3a6496c9856b448a6307f9b022,2020-04-03T20:00:00Z,11,138,"9,453","9,453","9,453", -   ,18,700,85,785
20200403,ID,16,891,"7,054",,,56,,7,,,,a3f3c21c0ca004354535ce3e1e5108d313bd5a30,2020-04-03T20:00:00Z,9,56,"7,945","7,945","7,945", -   ,7,441,222,663
20200403,IL,17,"8,904","39,144",,,,,,,,,5393eb554824524a4a63bbec9c795869c7869414,2020-04-03T20:00:00Z,210,,"48,048","48,048","48,048",53, -   ,"3,183","1,209","4,392"
20200403,IN,18,"3,437","14,398",,,,,,,,,b6a582ed478dfba401e4a56efe6e9e4a1b532d04,2020-04-03T20:00:00Z,102,,"17,835","17,835","17,835",24, -   ,"1,152",398,"1,550"
20200403,KS,20,620,"6,454",,,151,,,,,,423f188ae5bf45319e336f75b49a3708bdbc8494,2020-04-03T20:00:00Z,17,151,"7,074","7,074","7,074",4,13,395,68,463
20200403,KY,21,770,"12,034",,,,,,,,,b7ec08543b9b2324d60694f6721979dc00c54543,2020-04-03T20:00:00Z,31,,"12,804","12,804","12,804",11, -   ,"4,814",90,"4,904"
20200403,LA,22,"10,297","43,348",,,"1,707",,,,535,,0694f8cf6531a993f01c11a566a18087757b24d2,2020-04-03T20:00:00Z,370,"1,707","53,645","53,645","53,645",60,68,"1,412","1,147","2,559"
20200403,MA,25,"10,402","52,560",,,966,,,,,,b7bee14b9475ba25ad0b28497d483cec03221230,2020-04-03T20:00:00Z,192,966,"62,962","62,962","62,962",38,153,"4,918","1,436","6,354"
20200403,MD,24,"2,758","20,932",,,664,,,,,159,748f7091af15d9ca085a92ba09b7390f763b6eb5,2020-04-03T20:00:00Z,42,664,"23,690","23,690","23,690",6,82,"2,042",427,"2,469"
20200403,ME,23,432,"6,088",,,75,,,,,113,4b5209b1b8259d319beb467d9b74d759206853f8,2020-04-03T20:00:00Z,9,75,"6,520","6,520","6,520",2,7, -   ,56,56
20200403,MI,26,"12,744","11,893",,,,,,,,,301039b85ad63d7b9da1b36f9694f4c768754044,2020-04-03T20:00:00Z,479,,"24,637","24,637","24,637",62, -   , -   ,"1,953","1,953"
20200403,MN,27,789,"23,438",,86,156,40,40,,,,6c45e5c1cc14d97b2d8c49fc1e64ae7a7ebb3861,2020-04-03T20:00:00Z,22,156,"24,227","24,227","24,227",4,18,"1,786",47,"1,833"
20200403,MO,29,"2,113","19,357",,,,,,,,,4b8f07be28b3788c1fbf8838dfb55730f628b262,2020-04-03T20:00:00Z,19,,"21,470","21,470","21,470", -   , -   ,"1,508",279,"1,787"
20200403,MP,69,8,13,10,,,,,,,,6642918d88a155cb1d4ec9916bd848942a950a82,2020-04-03T20:00:00Z,1,,31,21,21, -   , -   , -   , -   , -   
20200403,MS,28,"1,358","4,753",,,420,,,,,,8fa26347da7a40d2568c9ec1881dcb83d4ba139c,2020-04-03T20:00:00Z,29,420,"6,111","6,111","6,111",3,60, -   ,181,181
20200403,MT,30,243,"5,333",,,24,,,,,,58d29fc14826e53d165af859f9d3b6aa2a562cd4,2020-04-03T20:00:00Z,5,24,"5,576","5,576","5,576", -   ,4,240,16,256
20200403,NC,37,"2,093","29,505",,184,259,,,,,,853296f9cd640052947f0851f15fca08782be536,2020-04-03T20:00:00Z,19,259,"31,598","31,598","31,598",3,55,"2,683",236,"2,919"
20200403,ND,38,173,"5,625",,,29,,,,,55,84ef01d179db6bf5d01711b8006489518c3cb319,2020-04-03T20:00:00Z,3,29,"5,798","5,798","5,798", -   ,1,804,14,818
20200403,NE,31,279,"4,487",11,,,,,,,,4afd0964d77f63c02401a16e57510b1d974e875d,2020-04-03T20:00:00Z,6,,"4,777","4,766","4,766",1, -   ,509,33,542
20200403,NH,33,479,"6,575",114,,73,,,,,101,d868c7b35e0058b0fc967b11ce603223586ff8a4,2020-04-03T20:00:00Z,5,73,"7,168","7,054","7,054",1,14,497,64,561
20200403,NJ,34,"29,895","37,608",,,,,,,,,f3e8ae961e46883c951b2ac5ddd22f46055c6af3,2020-04-03T20:00:00Z,646,,"67,503","67,503","67,503",109, -   ,"4,088","4,305","8,393"
20200403,NM,35,403,"14,375",,31,31,,,,,26,041cca5c10a2fa3cc756d299a62df8e94fc60d2f,2020-04-03T20:00:00Z,7,31,"14,778","14,778","14,778",1, -   ,727,40,767
20200403,NV,32,"1,514","13,018",,,,,,,,,b06428c9678bd268d2992c491635ac82ec96bf35,2020-04-03T20:00:00Z,43,,"14,532","14,532","14,532",5, -   ,430,56,486
20200403,NY,36,"102,863","157,657",,"14,810","23,696","3,731",,,,"8,886",3581ea3846e784ce3996c873effe694f50617310,2020-04-03T20:00:00Z,"2,935","23,696","260,520","260,520","260,520",562,"2,879","11,073","10,482","21,555"
20200403,OH,39,"3,312","35,063",,,895,,288,,,,4f9def22c6f51b8839104ffcb46d41122de71744,2020-04-03T20:00:00Z,91,895,"38,375","38,375","38,375",10,93,"3,047",410,"3,457"
20200403,OK,40,988,"1,315",,,289,,,,,,8702f6d3df27dc4ba14e053f1f3ea347acc7dbcf,2020-04-03T20:00:00Z,38,289,"2,303","2,303","2,303",4,32,50,109,159
20200403,OR,41,899,"15,259",,188,,,,38,40,,b89df3333bbe9c532fbcd2d130a7abb28851e381,2020-04-03T20:00:00Z,21,,"16,158","16,158","16,158",2, -   ,"1,127",73,"1,200"
20200403,PA,42,"8,420","53,695",,,852,,,,,,aade9d40167b6e73754871c40386092b362363a2,2020-04-03T20:00:00Z,102,852,"62,115","62,115","62,115",12,122,"5,997","1,404","7,401"
20200403,PR,72,378,"2,049","1,055",,,,,,,,31c1cb53249716895ec3490c18feb99b785a620a,2020-04-03T20:00:00Z,15,,"3,482","2,427","2,427",3, -   ,445,62,507
20200403,RI,44,711,"4,412",,72,72,14,14,6,6,35,724f26efb1056eab080d70de6d4ca0dfc034af1c,2020-04-03T20:00:00Z,14,72,"5,123","5,123","5,123",2,72, -   ,54,54
20200403,SC,45,"1,554","5,441",,,241,,,,,,83a9526f05767b32166dffbd1c0668fe1e12c1b5,2020-04-03T20:00:00Z,31,241,"6,995","6,995","6,995", -   ,-655, -   , -   , -   
20200403,SD,46,187,"4,593",3,,17,,,,,69,aa416c771bd2c9e919678126e5564dbe952c2e46,2020-04-03T20:00:00Z,2,17,"4,783","4,780","4,780", -   , -   ,376,22,398
20200403,TN,47,"3,067","34,772",,,293,,,,,248,019351b10edda80786a653adea2799cab1992e8a,2020-04-03T20:00:00Z,37,293,"37,839","37,839","37,839",5,30,"3,006",222,"3,228"
20200403,TX,48,"5,330","50,434",,,196,,,,,38,18a3dcd9d77854accccca1eb809c495d24501fbf,2020-04-03T20:00:00Z,90,196,"55,764","55,764","55,764",20, -   ,"4,424",661,"5,085"
20200403,UT,49,"1,246","23,002",,,106,,,,,,be88433eea3c0ab307191b78f63c45fe05615642,2020-04-03T20:00:00Z,7,106,"24,248","24,248","24,248", -   ,6,"3,011",172,"3,183"
20200403,VA,51,"2,012","16,993",,,312,,145,,108,,cb349d06a8404e8ea589d4d05f5ae53dfdbd1692,2020-04-03T20:00:00Z,46,312,"19,005","19,005","19,005",5,7,"1,110",306,"1,416"
20200403,VI,78,38,154,56,,,,,,,29,17ad51e2c11f205d7826f212c444c6191de61144,2020-04-03T20:00:00Z,,,248,192,192, -   , -   ,5,5,10
20200403,VT,50,389,"4,839",,29,45,,,,,15,fd502b9dcb8608ca17ea5eecf37d01466c5f5389,2020-04-03T20:00:00Z,17,45,"5,228","5,228","5,228", -   , -   ,128,51,179
20200403,WA,53,"6,585","72,833",,,254,,,,,,959e56f464378567061d69a9f5fe856b61563bc4,2020-04-03T20:00:00Z,262,254,"79,418","79,418","79,418",15, -   ,"4,019",601,"4,620"
20200403,WI,55,"1,912","22,377",,,487,,,,,,ac2e774ab91aaf87bd106a4d19ddc35d0a14d163,2020-04-03T20:00:00Z,37,487,"24,289","24,289","24,289",6,26,"2,060",182,"2,242"
20200403,WV,54,237,"6,130",,,1,,,,,,0d5735f82295c4874f145fbc22684001af9837e6,2020-04-03T20:00:00Z,2,1,"6,367","6,367","6,367", -   , -   ,854,20,874
20200403,WY,56,162,"2,704",,,21,,,,,37,3fa4d519d76a3a9a53f819f66887a8a4f7587958,2020-04-03T20:00:00Z, -   ,21,"2,866","2,866","2,866", -   ,2,265,12,277
20200402,AK,2,143,"4,879",,,9,,,,,,87a29f5de0e12ea1b772006bfa38cdee3327489e,2020-04-02T20:00:00Z,3,9,"5,022","5,022","5,022", -   , -   ,409,10,419
20200402,AL,1,"1,233","7,503",,,,,,,,,1a78d31c95bd0d315fc61461107fcd8c66e53b43,2020-04-02T20:00:00Z,32,,"8,736","8,736","8,736",6, -   ,806,156,962
20200402,AR,5,643,"7,880",,66,,,,23,,47,34259fa1839931debea61bd331ad6b244b1942b5,2020-04-02T20:00:00Z,12,,"8,523","8,523","8,523",2, -   ,526,59,585
20200402,AS,60, -   ,20,6,,,,,,,,7058273a82ba6625ccd3a695324eba9718a267c6,2020-04-02T20:00:00Z, -   ,,26,20,20, -   , -   , -   , -   , -   
20200402,AZ,4,"1,598","21,111",,,228,,83,,,,51dcd56d6738e79b41c1c6d32c5454a7d2d1e2bf,2020-04-02T20:00:00Z,32,228,"22,709","22,709","22,709",3,79,"1,466",185,"1,651"
20200402,CA,6,"9,191","23,809","59,500","1,922",,816,,,,,99877fe91b05bb13daef3f63c02c50d2a271e7f5,2020-04-02T20:00:00Z,203,,"92,500","33,000","33,000",32, -   ,"2,037","1,036","3,073"
20200402,CO,8,"3,342","15,303",,,620,,,,,,87f72739eeb827250a64fd310d95871229e9020f,2020-04-02T20:00:00Z,80,620,"18,645","18,645","18,645",11,111,"1,420",376,"1,796"
20200402,CT,9,"3,824","14,476",,827,,,,,,,bbaf84bc79e98252465e76199b3d66cb58316223,2020-04-02T20:00:00Z,112,,"18,300","18,300","18,300",27, -   ,"1,433",267,"1,700"
20200402,DC,11,653,"4,417",,,,,,,,173,bb0f0a7da39336cefc7629d9814ca0bd2a83e358,2020-04-02T20:00:00Z,12,,"5,070","5,070","5,070",1, -   ,"1,155",67,"1,222"
20200402,DE,10,393,"4,566",,56,,,,,,49,ed433f1aae9fc98fb0f7510f5bbd3f0bd9cdf5ab,2020-04-02T20:00:00Z,12,,"4,959","4,959","4,959",1, -   ,551,25,576
20200402,FL,12,"8,010","69,286","1,285",,"1,123",,,,,,174161bf2644248219c4f77323f7aa378fc8d409,2020-04-02T20:00:00Z,128,"1,123","78,581","77,296","77,296",41,174,"9,757","1,055","10,812"
20200402,GA,13,"5,348","17,609",,,"1,056",,,,,,15b36e0f73598e9edefa4eb26b735231587f472d,2020-04-02T20:00:00Z,163,"1,056","22,957","22,957","22,957",24,104,"1,921",710,"2,631"
20200402,GU,66,82,442,,,19,,2,,,12,c1dc7b10d8fcbd564a478033f31f3dada3fdab32,2020-04-02T20:00:00Z,3,19,524,524,524, -   , -   ,36,5,41
20200402,HI,15,258,"10,206",,,15,,6,,,69,ac8dc9b5da36db2163bbfdd8ca59dd03cfec5f3d,2020-04-02T20:00:00Z,1,15,"10,464","10,464","10,464", -   ,2,"1,485",50,"1,535"
20200402,IA,19,614,"8,054",,74,120,,,,,46,1f5c0a22d84a29b633b8b5a1fd1154e5b7a69bd9,2020-04-02T20:00:00Z,11,120,"8,668","8,668","8,668",2,21,750,65,815
20200402,ID,16,669,"6,613",,,49,,7,,,,378cb12d7518fb0b43fcd79e17608a1b0d3a2d1c,2020-04-02T20:00:00Z,9,49,"7,282","7,282","7,282", -   ,3,537,144,681
20200402,IL,17,"7,695","35,961",,,,,,,,,1a8b1e0bab7743ed9c982d78d0d7844622a6d6a3,2020-04-02T20:00:00Z,157,,"43,656","43,656","43,656",16, -   ,"2,557",715,"3,272"
20200402,IN,18,"3,039","13,246",,,,,,,,,7efa7f48655167cc1d748ae1740c9b97dd06a209,2020-04-02T20:00:00Z,78,,"16,285","16,285","16,285",13, -   ,"1,436",474,"1,910"
20200402,KS,20,552,"6,059",,,138,,,,,,e1d064496cc599d8997422f5393e363895fed048,2020-04-02T20:00:00Z,13,138,"6,611","6,611","6,611",3,24,648,70,718
20200402,KY,21,680,"7,220",,,,,,,,,9ab2e64fd49a2aba449f469559e03c171789906f,2020-04-02T20:00:00Z,20,,"7,900","7,900","7,900",3, -   ,255,89,344
20200402,LA,22,"9,150","41,936",,,"1,639",,,,507,,00bc323a6acfed050d7eb6527cbc2edd1bea6eb7,2020-04-02T20:00:00Z,310,"1,639","51,086","51,086","51,086",37,141,"2,584","2,726","5,310"
20200402,MA,25,"8,966","47,642",,,813,,,,,,79d0614d1b714ae75a41b332ec20fb5cbecebab8,2020-04-02T20:00:00Z,154,813,"56,608","56,608","56,608",32,131,"3,642","1,228","4,870"
20200402,MD,24,"2,331","18,890",,,582,,,,,81,ecc07bae25f936e57b3850a6ce3bcb5de2a72e94,2020-04-02T20:00:00Z,36,582,"21,221","21,221","21,221",5,60,"1,657",346,"2,003"
20200402,ME,23,376,"6,088",,,68,,,,,94,06fbf4e13e1f498f67a0c8c3ed6230b5d2545f50,2020-04-02T20:00:00Z,7,68,"6,464","6,464","6,464", -   ,5, -   ,32,32
20200402,MI,26,"10,791","11,893",,,,,,,,,6f2458a7d5643a87a271e0b9bb088a7bff260de3,2020-04-02T20:00:00Z,417,,"22,684","22,684","22,684",80, -   , -   ,"1,457","1,457"
20200402,MN,27,742,"21,652",,75,138,38,38,,,,af6b7633af8e8dd204b0ba17fe37e8ade6cd0abb,2020-04-02T20:00:00Z,18,138,"22,394","22,394","22,394",1,16,"1,150",53,"1,203"
20200402,MO,29,"1,834","17,849",,,,,,,,,db61b660ddb54194c33a182e92605bcbeccb7e37,2020-04-02T20:00:00Z,19,,"19,683","19,683","19,683",1, -   ,"2,003",253,"2,256"
20200402,MP,69,8,13,12,,,,,,,,4c6b9b16d6a6f74a9d5d88fac1a5f162fbf047df,2020-04-02T20:00:00Z,1,,33,21,21,1, -   ,13,2,15
20200402,MS,28,"1,177","4,753",,,360,,,,,,3fcf47375c2d49eb03ea205131eac0e18c42a29d,2020-04-02T20:00:00Z,26,360,"5,930","5,930","5,930",4,28,"1,041",104,"1,145"
20200402,MT,30,227,"5,093",,,20,,,,,,83ed127512ee7881e2dc28380478203d2775dbaa,2020-04-02T20:00:00Z,5,20,"5,320","5,320","5,320", -   ,3,383,19,402
20200402,NC,37,"1,857","26,822",,184,204,,,,,,fc6505af359bdeaf2b3e4eb74c3845c86659e04c,2020-04-02T20:00:00Z,16,204,"28,679","28,679","28,679",6, -   ,"2,163",273,"2,436"
20200402,ND,38,159,"4,821",,,28,,,,,43,772ba7dafcd9354101e253cccb816ef1eebf1dc7,2020-04-02T20:00:00Z,3,28,"4,980","4,980","4,980", -   ,5,470,17,487
20200402,NE,31,246,"3,978",11,,,,,,,,1e5adc3c19a8d6dfeddcd695a6e27c0091ee0f4a,2020-04-02T20:00:00Z,5,,"4,235","4,224","4,224",1, -   ,503,36,539
20200402,NH,33,415,"6,078",126,58,59,,,,,91,db06679a86edc18535729a4d8e32df90889b7a3f,2020-04-02T20:00:00Z,4,59,"6,619","6,493","6,493", -   , -   ,93, -   ,93
20200402,NJ,34,"25,590","33,520",,,,,,,,,1350231ad51ae6e7e6b55243f9566d17a5460703,2020-04-02T20:00:00Z,537,,"59,110","59,110","59,110",182, -   ,"3,133","3,335","6,468"
20200402,NM,35,363,"13,648",,31,31,,,,,26,d4cbc6f4f974db9eb90a5c3f5df1b80235cb9e43,2020-04-02T20:00:00Z,6,31,"14,011","14,011","14,011",1,7,723,48,771
20200402,NV,32,"1,458","12,588",,,,,,,,,ac281047995939a05d81fab70153c5a347c9a93f,2020-04-02T20:00:00Z,38,,"14,046","14,046","14,046",12, -   ,"1,069",179,"1,248"
20200402,NY,36,"92,381","146,584",,"13,383","20,817","3,396",,,,"7,434",764d0566c27be04c416c502640d5fffbcb8cad26,2020-04-02T20:00:00Z,"2,373","20,817","238,965","238,965","238,965",432,"2,449","9,416","8,669","18,085"
20200402,OH,39,"2,902","32,016",,,802,,260,,,,9cb637113ec0c42f449d0e11e3fb945befdcb348,2020-04-02T20:00:00Z,81,802,"34,918","34,918","34,918",16,123,"5,024",355,"5,379"
20200402,OK,40,879,"1,265",,,257,,,,,,566ac2a75a879b83eb20085c9ea44852fa14d63a,2020-04-02T20:00:00Z,34,257,"2,144","2,144","2,144",4,38,17,160,177
20200402,OR,41,826,"14,132",,134,167,,,38,40,,d59b1c55fbc36992089f0c8fa87e6661e5a88596,2020-04-02T20:00:00Z,19,167,"14,958","14,958","14,958",1,13,996,90,"1,086"
20200402,PA,42,"7,016","47,698",,,730,,,,,,0dc7935c18797a0f7616c41c364e159c12d62657,2020-04-02T20:00:00Z,90,730,"54,714","54,714","54,714",16,110,"5,271","1,211","6,482"
20200402,PR,72,316,"1,604","1,119",,,,,,,,2b9a9af18f7c56e17ab89f48b071e4c9afd668a9,2020-04-02T20:00:00Z,12,,"3,039","1,920","1,920",1, -   ,195,30,225
20200402,RI,44,657,"4,412",,72,,14,,6,6,35,7e7e0cb0eedf94e8de8cc04fbfcbb89fb9b01d54,2020-04-02T20:00:00Z,12,,"5,069","5,069","5,069",2, -   ,581,91,672
20200402,SC,45,"1,554","5,441",,,896,,,,,,0226337007d3996a9de9db3c450c9eae6f65f47d,2020-04-02T20:00:00Z,31,896,"6,995","6,995","6,995",5,547,408,261,669
20200402,SD,46,165,"4,217", -   ,,17,,,,,57,4503bb5ad5f51410838cf0a227b9d7ebeb19f745,2020-04-02T20:00:00Z,2,17,"4,382","4,382","4,382", -   ,5,314,36,350
20200402,TN,47,"2,845","31,766",,,263,,,,,220,59629453e17df16d80dffa1ce35c5dcb1e94c5a2,2020-04-02T20:00:00Z,32,263,"34,611","34,611","34,611",8,63,"1,997",162,"2,159"
